time,temperature,humidity,rain
2022-08-13 05:10:00,14.4,78,
2022-08-13 05:20:00,14.5,78,
2022-08-13 05:30:00,14.4,78,0
2022-08-13 05:40:00,14.4,78,
2022-08-13 05:50:00,14.4,78,
2022-08-13 06:00:00,14.6,78,0
2022-08-13 06:10:00,14.5,78,
2022-08-13 06:20:00,14.5,78,
2022-08-13 06:30:00,14.4,79,0
2022-08-13 06:40:00,14.3,79,
2022-08-13 06:50:00,14.3,79,
2022-08-13 07:00:00,14.4,79,0
2022-08-13 07:10:00,14.5,78,
2022-08-13 07:20:00,14.8,77,
2022-08-13 07:30:00,14.8,77,0
2022-08-13 07:40:00,14.9,76,
2022-08-13 07:50:00,15.1,76,
2022-08-13 08:00:00,15.4,76,0
2022-08-13 08:10:00,15.5,76,
2022-08-13 08:20:00,15.4,80,
2022-08-13 08:30:00,15,83,0.4
2022-08-13 08:40:00,14.6,86,
2022-08-13 08:50:00,14.4,87,
2022-08-13 09:00:00,14.2,87,2
2022-08-13 09:10:00,14.3,90,
2022-08-13 09:20:00,14.4,91,
2022-08-13 09:30:00,14.6,91,0.7
2022-08-13 09:40:00,14.6,91,
2022-08-13 09:50:00,14.6,90,
2022-08-13 10:00:00,14.8,91,0.7
2022-08-13 10:10:00,14.9,90,
2022-08-13 10:20:00,14.9,90,
2022-08-13 10:30:00,14.9,91,0
2022-08-13 10:40:00,14.9,92,
2022-08-13 10:50:00,15,93,
2022-08-13 11:00:00,15,93,0.2
2022-08-13 11:10:00,15.2,91,
2022-08-13 11:20:00,15.7,90,
2022-08-13 11:30:00,16,86,0
2022-08-13 11:40:00,16.5,85,
2022-08-13 11:50:00,16.8,84,
2022-08-13 12:00:00,17,80,0
2022-08-13 12:10:00,17.3,82,
2022-08-13 12:20:00,17.3,82,
2022-08-13 12:30:00,17,85,0
2022-08-13 12:40:00,17.1,86,
2022-08-13 12:50:00,17.5,85,
2022-08-13 13:00:00,17.7,81,0
2022-08-13 13:10:00,17.7,80,
2022-08-13 13:20:00,17.8,78,
2022-08-13 13:30:00,18.1,77,0
2022-08-13 13:40:00,18.9,76,
2022-08-13 13:50:00,19.3,72,
2022-08-13 14:00:00,19.6,70,0
2022-08-13 14:10:00,20.4,68,
2022-08-13 14:20:00,20.9,65,
2022-08-13 14:30:00,21,64,0
2022-08-13 14:40:00,20.8,64,
2022-08-13 14:50:00,20.5,66,
2022-08-13 15:00:00,20.6,65,0
2022-08-13 15:10:00,20.6,65,
2022-08-13 15:20:00,20.7,67,
2022-08-13 15:30:00,20.5,67,0
2022-08-13 15:40:00,20.4,66,
2022-08-13 15:50:00,20.4,66,
2022-08-13 16:00:00,20.4,66,0
2022-08-13 16:10:00,20.2,66,
2022-08-13 16:20:00,20.2,66,
2022-08-13 16:30:00,20.2,66,0
2022-08-13 16:40:00,20.2,66,
2022-08-13 16:50:00,20.2,66,
2022-08-13 17:00:00,20.3,66,0
2022-08-13 17:10:00,20.2,66,
2022-08-13 17:20:00,20.2,66,
2022-08-13 17:30:00,20.1,67,0
2022-08-13 17:40:00,20.1,68,
2022-08-13 17:50:00,20.2,68,
2022-08-13 18:00:00,20.3,68,0
2022-08-13 18:10:00,20.4,68,
2022-08-13 18:20:00,20.3,68,
2022-08-13 18:30:00,20.2,68,0
2022-08-13 18:40:00,20.2,67,
2022-08-13 18:50:00,20.1,68,
2022-08-13 19:00:00,20,69,0
2022-08-13 19:10:00,19.9,69,
2022-08-13 19:20:00,19.8,69,
2022-08-13 19:30:00,19.7,69,0
2022-08-13 19:40:00,19.6,70,
2022-08-13 19:50:00,19.5,71,
2022-08-13 20:00:00,19.3,71,0
2022-08-13 20:10:00,19,72,
2022-08-13 20:20:00,19,75,
2022-08-13 20:30:00,18.9,77,0
2022-08-13 20:40:00,18.8,78,
2022-08-13 20:50:00,18.7,78,
2022-08-13 21:00:00,18.5,79,0
2022-08-13 21:10:00,18.3,80,
2022-08-13 21:20:00,18.2,82,
2022-08-13 21:30:00,17.9,85,0
2022-08-13 21:40:00,17.7,87,
2022-08-13 21:50:00,17.5,86,
2022-08-13 22:00:00,17.4,85,0
2022-08-13 22:10:00,17.3,84,
2022-08-13 22:20:00,17.1,84,
2022-08-13 22:30:00,16.9,85,0
2022-08-13 22:40:00,16.8,85,
2022-08-13 22:50:00,16.7,85,
2022-08-13 23:00:00,16.5,86,0
2022-08-13 23:10:00,16.4,86,
2022-08-13 23:20:00,16.3,86,
2022-08-13 23:30:00,16.2,87,0
2022-08-13 23:40:00,16.1,87,
2022-08-13 23:50:00,15.9,88,
2022-08-14 00:00:00,15.8,88,0
2022-08-14 00:10:00,15.7,87,
2022-08-14 00:20:00,15.6,87,
2022-08-14 00:30:00,15.5,88,0
2022-08-14 00:40:00,15.3,88,
2022-08-14 00:50:00,15.2,88,
2022-08-14 01:00:00,15.1,88,0
2022-08-14 01:10:00,14.9,89,
2022-08-14 01:20:00,14.9,89,
2022-08-14 01:30:00,14.7,91,0
2022-08-14 01:40:00,14.7,93,
2022-08-14 01:50:00,14.5,94,
2022-08-14 02:00:00,14.4,94,0
2022-08-14 02:10:00,14.4,95,
2022-08-14 02:20:00,14.5,95,
2022-08-14 02:30:00,14.5,96,0
2022-08-14 02:40:00,14.5,96,
2022-08-14 02:50:00,14.4,96,
2022-08-14 03:00:00,14.5,96,0
2022-08-14 03:10:00,14.4,96,
2022-08-14 03:20:00,14.3,96,
2022-08-14 03:30:00,14.3,96,0
2022-08-14 03:40:00,14.3,95,
2022-08-14 03:50:00,14.2,94,
2022-08-14 04:00:00,14,93,0
2022-08-14 04:10:00,13.9,93,
2022-08-14 04:20:00,13.8,93,
2022-08-14 04:30:00,13.6,93,0
2022-08-14 04:40:00,13.5,94,
2022-08-14 04:50:00,13.6,95,
2022-08-14 05:00:00,13.6,96,0
2022-08-14 05:10:00,13.7,96,
2022-08-14 05:20:00,13.8,97,
2022-08-14 05:30:00,13.8,97,0
2022-08-14 05:40:00,13.8,97,
2022-08-14 05:50:00,13.7,97,
2022-08-14 06:00:00,13.7,98,0
2022-08-14 06:10:00,13.7,98,
2022-08-14 06:20:00,13.8,98,
2022-08-14 06:30:00,13.8,98,0
2022-08-14 06:40:00,13.7,97,
2022-08-14 06:50:00,13.8,97,
2022-08-14 07:00:00,14,97,0
2022-08-14 07:10:00,14.1,96,
2022-08-14 07:20:00,14.3,95,
2022-08-14 07:30:00,14.3,94,0
2022-08-14 07:40:00,14.6,93,
2022-08-14 07:50:00,14.6,92,
2022-08-14 08:00:00,14.6,92,0
2022-08-14 08:10:00,14.7,92,
2022-08-14 08:20:00,15.1,90,
2022-08-14 08:30:00,15.8,87,0
2022-08-14 08:40:00,16.4,85,
2022-08-14 08:50:00,16.9,82,
2022-08-14 09:00:00,17.4,79,0
2022-08-14 09:10:00,18.3,75,
2022-08-14 09:20:00,19.1,70,
2022-08-14 09:30:00,19.8,67,0
2022-08-14 09:40:00,20.4,65,
2022-08-14 09:50:00,21,62,
2022-08-14 10:00:00,21.5,59,0
2022-08-14 10:10:00,22.4,52,
2022-08-14 10:20:00,23.1,51,
2022-08-14 10:30:00,23.4,48,0
2022-08-14 10:40:00,23.8,46,
2022-08-14 10:50:00,24.5,44,
2022-08-14 11:00:00,24.9,41,0
2022-08-14 11:10:00,25.6,40,
2022-08-14 11:20:00,25.9,40,
2022-08-14 11:30:00,26.3,39,0
2022-08-14 11:40:00,26.7,39,
2022-08-14 11:50:00,27.2,36,
2022-08-14 12:00:00,27.3,35,0
2022-08-14 12:10:00,27.8,34,
2022-08-14 12:20:00,28,33,
2022-08-14 12:30:00,28.1,33,0
2022-08-14 12:40:00,28.4,32,
2022-08-14 12:50:00,28.9,31,
2022-08-14 13:00:00,29,30,0
2022-08-14 13:10:00,29.2,30,
2022-08-14 13:20:00,29,30,
2022-08-14 13:30:00,29.6,29,0
2022-08-14 13:40:00,29.9,29,
2022-08-14 13:50:00,29.8,29,
2022-08-14 14:00:00,29.8,29,0
2022-08-14 14:10:00,29.8,29,
2022-08-14 14:20:00,30.1,29,
2022-08-14 14:30:00,30.1,29,0
2022-08-14 14:40:00,30.4,29,
2022-08-14 14:50:00,30.6,28,
2022-08-14 15:00:00,30.3,28,0
2022-08-14 15:10:00,30.2,28,
2022-08-14 15:20:00,30.5,28,
2022-08-14 15:30:00,30.3,28,0
2022-08-14 15:40:00,30.5,28,
2022-08-14 15:50:00,30.6,28,
2022-08-14 16:00:00,30.7,27,0
2022-08-14 16:10:00,30.7,27,
2022-08-14 16:20:00,30.8,27,
2022-08-14 16:30:00,30.7,27,0
2022-08-14 16:40:00,30.3,27,
2022-08-14 16:50:00,30.5,27,
2022-08-14 17:00:00,30.7,27,0
2022-08-14 17:10:00,30.3,27,
2022-08-14 17:20:00,30.4,27,
2022-08-14 17:30:00,30,28,0
2022-08-14 17:40:00,29.7,29,
2022-08-14 17:50:00,29.5,29,
2022-08-14 18:00:00,29.1,30,0
2022-08-14 18:10:00,28.7,31,
2022-08-14 18:20:00,28,33,
2022-08-14 18:30:00,27.6,34,0
2022-08-14 18:40:00,27.1,34,
2022-08-14 18:50:00,26.8,34,
2022-08-14 19:00:00,26.5,35,0
2022-08-14 19:10:00,26.1,36,
2022-08-14 19:20:00,25.8,36,
2022-08-14 19:30:00,25.5,37,0
2022-08-14 19:40:00,25.2,38,
2022-08-14 19:50:00,24.9,39,
2022-08-14 20:00:00,24.6,40,0
2022-08-14 20:10:00,24.2,41,
2022-08-14 20:20:00,24,41,
2022-08-14 20:30:00,23.8,42,0
2022-08-14 20:40:00,23.6,42,
2022-08-14 20:50:00,23.4,43,
2022-08-14 21:00:00,23,44,0
2022-08-14 21:10:00,22.6,45,
2022-08-14 21:20:00,22.2,46,
2022-08-14 21:30:00,22,47,0
2022-08-14 21:40:00,22.1,47,
2022-08-14 21:50:00,21.9,47,
2022-08-14 22:00:00,21.9,46,0
2022-08-14 22:10:00,21.8,46,
2022-08-14 22:20:00,21.6,47,
2022-08-14 22:30:00,21.3,48,0
2022-08-14 22:40:00,21,50,
2022-08-14 22:50:00,20.8,51,
2022-08-14 23:00:00,20.5,52,0
2022-08-14 23:10:00,20.1,54,
2022-08-14 23:20:00,19.9,55,
2022-08-14 23:30:00,19.7,56,0
2022-08-14 23:40:00,19.4,57,
2022-08-14 23:50:00,19.4,57,
2022-08-15 00:00:00,18.9,60,0
2022-08-15 00:10:00,18.5,63,
2022-08-15 00:20:00,18.1,65,
2022-08-15 00:30:00,17.8,66,0
2022-08-15 00:40:00,17.8,66,
2022-08-15 00:50:00,17.7,67,
2022-08-15 01:00:00,17.5,68,0
2022-08-15 01:10:00,17.5,68,
2022-08-15 01:20:00,17.5,68,
2022-08-15 01:30:00,17.3,69,0
2022-08-15 01:40:00,17.2,69,
2022-08-15 01:50:00,17.1,70,
2022-08-15 02:00:00,16.9,71,0
2022-08-15 02:10:00,16.8,71,
2022-08-15 02:20:00,16.8,73,
2022-08-15 02:30:00,16.8,74,0
2022-08-15 02:40:00,16.6,75,
2022-08-15 02:50:00,16.6,74,
2022-08-15 03:00:00,16.6,74,0
2022-08-15 03:10:00,16.6,74,
2022-08-15 03:20:00,16.6,74,
2022-08-15 03:30:00,16.6,74,0
2022-08-15 03:40:00,16.5,75,
2022-08-15 03:50:00,16.2,75,
2022-08-15 04:00:00,16,76,0
2022-08-15 04:10:00,15.9,76,
2022-08-15 04:20:00,15.8,77,
2022-08-15 04:30:00,15.8,76,0
2022-08-15 04:40:00,15.7,77,
2022-08-15 04:50:00,15.5,78,
2022-08-15 05:00:00,15.4,79,0
2022-08-15 05:10:00,15.3,79,
2022-08-15 05:20:00,15.3,80,
2022-08-15 05:30:00,15.4,80,0
2022-08-15 05:40:00,15.3,81,
2022-08-15 05:50:00,15.3,80,
2022-08-15 06:00:00,15.3,80,0
2022-08-15 06:10:00,15.4,80,
2022-08-15 06:20:00,15.6,79,
2022-08-15 06:30:00,16,77,0
2022-08-15 06:40:00,16.3,75,
2022-08-15 06:50:00,16.3,76,
2022-08-15 07:00:00,16.4,75,0
2022-08-15 07:10:00,16.5,75,
2022-08-15 07:20:00,16.9,74,
2022-08-15 07:30:00,17.3,72,0
2022-08-15 07:40:00,17.9,70,
2022-08-15 07:50:00,18.1,69,
2022-08-15 08:00:00,18.6,67,0
2022-08-15 08:10:00,19.3,65,
2022-08-15 08:20:00,20.1,62,
2022-08-15 08:30:00,20.8,58,0
2022-08-15 08:40:00,21.5,56,
2022-08-15 08:50:00,22.2,54,
2022-08-15 09:00:00,22.7,52,0
2022-08-15 09:10:00,23.2,49,
2022-08-15 09:20:00,24.1,46,
2022-08-15 09:30:00,24.8,43,0
2022-08-15 09:40:00,25.7,41,
2022-08-15 09:50:00,25.8,39,
2022-08-15 10:00:00,25.6,40,0
2022-08-15 10:10:00,25.6,39,
2022-08-15 10:20:00,26,39,
2022-08-15 10:30:00,26.4,37,0
2022-08-15 10:40:00,27.2,35,
2022-08-15 10:50:00,27.5,34,
2022-08-15 11:00:00,27.7,34,0
2022-08-15 11:10:00,28.1,34,
2022-08-15 11:20:00,28.9,32,
2022-08-15 11:30:00,29.8,29,0
2022-08-15 11:40:00,29.7,29,
2022-08-15 11:50:00,29.5,29,
2022-08-15 12:00:00,29.4,30,0
2022-08-15 12:10:00,29.6,29,
2022-08-15 12:20:00,30,29,
2022-08-15 12:30:00,29.8,28,0
2022-08-15 12:40:00,29.9,28,
2022-08-15 12:50:00,30.4,28,
2022-08-15 13:00:00,30.5,28,0
2022-08-15 13:10:00,30.5,27,
2022-08-15 13:20:00,30.8,27,
2022-08-15 13:30:00,30.7,27,0
2022-08-15 13:40:00,30.5,27,
2022-08-15 13:50:00,30.5,27,
2022-08-15 14:00:00,30.3,27,0
2022-08-15 14:10:00,30.2,28,
2022-08-15 14:20:00,30.9,27,
2022-08-15 14:30:00,31.5,26,0
2022-08-15 14:40:00,31.8,26,
2022-08-15 14:50:00,32.1,25,
2022-08-15 15:00:00,32,25,0
2022-08-15 15:10:00,31.5,26,
2022-08-15 15:20:00,31.4,29,
2022-08-15 15:30:00,29.8,38,0
2022-08-15 15:40:00,28.4,43,
2022-08-15 15:50:00,27.5,47,
2022-08-15 16:00:00,28,46,0
2022-08-15 16:10:00,28.5,45,
2022-08-15 16:20:00,28.3,46,
2022-08-15 16:30:00,27.9,47,0
2022-08-15 16:40:00,28.5,44,
2022-08-15 16:50:00,28.9,43,
2022-08-15 17:00:00,28.4,44,0
2022-08-15 17:10:00,28.6,43,
2022-08-15 17:20:00,28.3,43,
2022-08-15 17:30:00,28.3,43,0
2022-08-15 17:40:00,28,44,
2022-08-15 17:50:00,27.8,46,
2022-08-15 18:00:00,27.5,47,0
2022-08-15 18:10:00,27.2,49,
2022-08-15 18:20:00,27,50,
2022-08-15 18:30:00,26.8,52,0
2022-08-15 18:40:00,26.6,53,
2022-08-15 18:50:00,26.4,54,
2022-08-15 19:00:00,26.1,55,0
2022-08-15 19:10:00,25.8,56,
2022-08-15 19:20:00,25.6,57,
2022-08-15 19:30:00,25.3,58,0
2022-08-15 19:40:00,25.1,59,
2022-08-15 19:50:00,24.9,59,
2022-08-15 20:00:00,24.7,59,0
2022-08-15 20:10:00,24.6,59,
2022-08-15 20:20:00,24.4,59,
2022-08-15 20:30:00,24.3,60,0
2022-08-15 20:40:00,24.2,61,
2022-08-15 20:50:00,23.9,62,
2022-08-15 21:00:00,23.7,63,0
2022-08-15 21:10:00,23.6,64,
2022-08-15 21:20:00,23.4,64,
2022-08-15 21:30:00,23.3,64,0
2022-08-15 21:40:00,23.1,64,
2022-08-15 21:50:00,23.1,64,
2022-08-15 22:00:00,22.9,65,0
2022-08-15 22:10:00,22.7,67,
2022-08-15 22:20:00,22.5,67,
2022-08-15 22:30:00,22.6,67,0
2022-08-15 22:40:00,22.4,68,
2022-08-15 22:50:00,22.2,68,
2022-08-15 23:00:00,22.1,68,0
2022-08-15 23:10:00,21.9,70,
2022-08-15 23:20:00,21.6,71,
2022-08-15 23:30:00,21.5,72,0
2022-08-15 23:40:00,21.4,72,
2022-08-15 23:50:00,21.2,73,
2022-08-16 00:00:00,20.9,74,0
2022-08-16 00:10:00,20.7,75,
2022-08-16 00:20:00,20.6,76,
2022-08-16 00:30:00,20.5,76,0
2022-08-16 00:40:00,20.3,77,
2022-08-16 00:50:00,20.1,77,
2022-08-16 01:00:00,20,77,0
2022-08-16 01:10:00,19.8,78,
2022-08-16 01:20:00,19.9,77,
2022-08-16 01:30:00,20,77,0
2022-08-16 01:40:00,19.9,77,
2022-08-16 01:50:00,19.7,77,
2022-08-16 02:00:00,19.4,78,0
2022-08-16 02:10:00,19.3,78,
2022-08-16 02:20:00,19.1,79,
2022-08-16 02:30:00,19,79,0
2022-08-16 02:40:00,18.9,80,
2022-08-16 02:50:00,19,79,
2022-08-16 03:00:00,18.8,79,0
2022-08-16 03:10:00,18.8,78,
2022-08-16 03:20:00,18.9,78,
2022-08-16 03:30:00,18.9,79,0
2022-08-16 03:40:00,18.9,78,
2022-08-16 03:50:00,18.8,80,
2022-08-16 04:00:00,18.8,80,0
2022-08-16 04:10:00,18.8,80,
2022-08-16 04:20:00,18.9,79,
2022-08-16 04:30:00,19,77,0
2022-08-16 04:40:00,19.3,75,
2022-08-16 04:50:00,19.4,74,
2022-08-16 05:00:00,19.6,73,0
2022-08-16 05:10:00,19.8,73,
2022-08-16 05:20:00,19.4,75,
2022-08-16 05:30:00,18.9,79,0
2022-08-16 05:40:00,18.6,81,
2022-08-16 05:50:00,18.5,82,
2022-08-16 06:00:00,18.3,83,0
2022-08-16 06:10:00,18.4,82,
2022-08-16 06:20:00,18.4,82,
2022-08-16 06:30:00,18.6,82,0
2022-08-16 06:40:00,18.8,82,
2022-08-16 06:50:00,19,82,
2022-08-16 07:00:00,19.1,82,0
2022-08-16 07:10:00,19.1,82,
2022-08-16 07:20:00,19.2,81,
2022-08-16 07:30:00,19.4,81,0
2022-08-16 07:40:00,19.5,80,
2022-08-16 07:50:00,19.3,79,
2022-08-16 08:00:00,19.2,80,0
2022-08-16 08:10:00,19.1,80,
2022-08-16 08:20:00,19.2,79,
2022-08-16 08:30:00,19.5,78,0
2022-08-16 08:40:00,19.8,76,
2022-08-16 08:50:00,20,74,
2022-08-16 09:00:00,20.3,72,0
2022-08-16 09:10:00,20.8,71,
2022-08-16 09:20:00,21.2,70,
2022-08-16 09:30:00,21.9,67,0
2022-08-16 09:40:00,22.5,63,
2022-08-16 09:50:00,22.6,61,
2022-08-16 10:00:00,23.3,57,0
2022-08-16 10:10:00,23.7,54,
2022-08-16 10:20:00,24.3,53,
2022-08-16 10:30:00,24.9,52,0
2022-08-16 10:40:00,25.3,51,
2022-08-16 10:50:00,25,52,
2022-08-16 11:00:00,25.6,50,0
2022-08-16 11:10:00,25.9,48,
2022-08-16 11:20:00,26.4,46,
2022-08-16 11:30:00,26.6,46,0
2022-08-16 11:40:00,27.2,43,
2022-08-16 11:50:00,27.1,42,
2022-08-16 12:00:00,27.2,42,0
2022-08-16 12:10:00,27.6,41,
2022-08-16 12:20:00,27.7,41,
2022-08-16 12:30:00,28.5,40,0
2022-08-16 12:40:00,28.4,39,
2022-08-16 12:50:00,28.8,38,
2022-08-16 13:00:00,28.9,37,0
2022-08-16 13:10:00,29.5,35,
2022-08-16 13:20:00,29.7,34,
2022-08-16 13:30:00,29.8,34,0
2022-08-16 13:40:00,30.2,33,
2022-08-16 13:50:00,29.8,34,
2022-08-16 14:00:00,30,33,0
2022-08-16 14:10:00,30.3,33,
2022-08-16 14:20:00,30.6,33,
2022-08-16 14:30:00,30.4,34,0
2022-08-16 14:40:00,30.7,34,
2022-08-16 14:50:00,30.7,33,
2022-08-16 15:00:00,30.6,33,0
2022-08-16 15:10:00,30.1,33,
2022-08-16 15:20:00,30.8,32,
2022-08-16 15:30:00,31,34,0
2022-08-16 15:40:00,30.8,35,
2022-08-16 15:50:00,30.7,35,
2022-08-16 16:00:00,30.6,35,0
2022-08-16 16:10:00,30.6,34,
2022-08-16 16:20:00,30.2,35,
2022-08-16 16:30:00,30.2,36,0
2022-08-16 16:40:00,29.3,39,
2022-08-16 16:50:00,28.9,41,
2022-08-16 17:00:00,29.2,40,0
2022-08-16 17:10:00,29.2,40,
2022-08-16 17:20:00,29,41,
2022-08-16 17:30:00,28.8,42,0
2022-08-16 17:40:00,28.7,44,
2022-08-16 17:50:00,28.2,47,
2022-08-16 18:00:00,28,49,0
2022-08-16 18:10:00,27.7,51,
2022-08-16 18:20:00,27.4,52,
2022-08-16 18:30:00,27.2,54,0
2022-08-16 18:40:00,27.1,55,
2022-08-16 18:50:00,26.9,55,
2022-08-16 19:00:00,26.7,55,0
2022-08-16 19:10:00,26.5,55,
2022-08-16 19:20:00,26.2,56,
2022-08-16 19:30:00,26,57,0
2022-08-16 19:40:00,25.7,58,
2022-08-16 19:50:00,25.4,59,
2022-08-16 20:00:00,25.1,60,0
2022-08-16 20:10:00,24.9,59,
2022-08-16 20:20:00,24.7,59,
2022-08-16 20:30:00,24.5,59,0
2022-08-16 20:40:00,24.4,59,
2022-08-16 20:50:00,24.2,59,
2022-08-16 21:00:00,23.9,61,0
2022-08-16 21:10:00,23.8,62,
2022-08-16 21:20:00,23.7,63,
2022-08-16 21:30:00,23.6,63,0
2022-08-16 21:40:00,23.6,64,
2022-08-16 21:50:00,23.5,64,
2022-08-16 22:00:00,23.4,64,0
2022-08-16 22:10:00,23.2,65,
2022-08-16 22:20:00,23,66,
2022-08-16 22:30:00,22.9,66,0
2022-08-16 22:40:00,22.9,67,
2022-08-16 22:50:00,22.8,68,
2022-08-16 23:00:00,22.8,69,0
2022-08-16 23:10:00,22.7,70,
2022-08-16 23:20:00,22.6,71,
2022-08-16 23:30:00,22.5,73,0
2022-08-16 23:40:00,22.4,74,
2022-08-16 23:50:00,22.3,74,
2022-08-17 00:00:00,22.2,75,0
2022-08-17 00:10:00,21.9,75,
2022-08-17 00:20:00,21.8,75,
2022-08-17 00:30:00,21.7,76,0
2022-08-17 00:40:00,21.6,77,
2022-08-17 00:50:00,21.8,76,
2022-08-17 01:00:00,21.3,72,0
2022-08-17 01:10:00,21.2,75,
2022-08-17 01:20:00,21.4,78,
2022-08-17 01:30:00,21.5,79,0
2022-08-17 01:40:00,21.5,78,
2022-08-17 01:50:00,21,76,
2022-08-17 02:00:00,20.6,76,0
2022-08-17 02:10:00,20.3,77,
2022-08-17 02:20:00,20,77,
2022-08-17 02:30:00,19.7,78,0
2022-08-17 02:40:00,19.6,77,
2022-08-17 02:50:00,19.3,76,
2022-08-17 03:00:00,19,78,0
2022-08-17 03:10:00,18.8,79,
2022-08-17 03:20:00,18.6,80,
2022-08-17 03:30:00,18.4,81,0
2022-08-17 03:40:00,18.2,82,
2022-08-17 03:50:00,18.1,83,
2022-08-17 04:00:00,18,83,0
2022-08-17 04:10:00,18.1,81,
2022-08-17 04:20:00,18.1,81,
2022-08-17 04:30:00,17.9,81,0
2022-08-17 04:40:00,17.8,82,
2022-08-17 04:50:00,17.6,82,
2022-08-17 05:00:00,17.5,83,0
2022-08-17 05:10:00,17.4,83,
2022-08-17 05:20:00,17.5,83,
2022-08-17 05:30:00,17.5,83,0
2022-08-17 05:40:00,17.6,83,
2022-08-17 05:50:00,17.7,82,
2022-08-17 06:00:00,18.1,80,0
2022-08-17 06:10:00,18.6,78,
2022-08-17 06:20:00,18.9,76,
2022-08-17 06:30:00,19.1,75,0
2022-08-17 06:40:00,19.4,73,
2022-08-17 06:50:00,19.5,74,
2022-08-17 07:00:00,19.3,74,0
2022-08-17 07:10:00,19.7,74,
2022-08-17 07:20:00,19.9,74,
2022-08-17 07:30:00,20.2,73,0
2022-08-17 07:40:00,20.2,72,
2022-08-17 07:50:00,20.6,71,
2022-08-17 08:00:00,21,70,0
2022-08-17 08:10:00,21.6,68,
2022-08-17 08:20:00,22.3,67,
2022-08-17 08:30:00,23,65,0
2022-08-17 08:40:00,23.6,64,
2022-08-17 08:50:00,24.4,63,
2022-08-17 09:00:00,25.2,62,0
2022-08-17 09:10:00,25.8,60,
2022-08-17 09:20:00,26.2,57,
2022-08-17 09:30:00,26.7,55,0
2022-08-17 09:40:00,27.2,53,
2022-08-17 09:50:00,27.4,52,
2022-08-17 10:00:00,28,50,0
2022-08-17 10:10:00,28.3,50,
2022-08-17 10:20:00,28.6,49,
2022-08-17 10:30:00,28.6,49,0
2022-08-17 10:40:00,29.1,47,
2022-08-17 10:50:00,29.7,46,
2022-08-17 11:00:00,30.1,44,0
2022-08-17 11:10:00,30.6,41,
2022-08-17 11:20:00,31,39,
2022-08-17 11:30:00,31.1,38,0
2022-08-17 11:40:00,31.1,39,
2022-08-17 11:50:00,31.4,39,
2022-08-17 12:00:00,31.3,39,0
2022-08-17 12:10:00,31.6,39,
2022-08-17 12:20:00,31.6,39,
2022-08-17 12:30:00,31.6,39,0
2022-08-17 12:40:00,31.6,39,
2022-08-17 12:50:00,31.6,40,
2022-08-17 13:00:00,31.7,39,0
2022-08-17 13:10:00,31.7,39,
2022-08-17 13:20:00,31.9,38,
2022-08-17 13:30:00,32,38,0
2022-08-17 13:40:00,32,38,
2022-08-17 13:50:00,31.9,38,
2022-08-17 14:00:00,32.1,38,0
2022-08-17 14:10:00,32,38,
2022-08-17 14:20:00,32,38,
2022-08-17 14:30:00,31.7,38,0
2022-08-17 14:40:00,31.9,38,
2022-08-17 14:50:00,32,38,
2022-08-17 15:00:00,32,38,0
2022-08-17 15:10:00,31.9,38,
2022-08-17 15:20:00,31.9,39,
2022-08-17 15:30:00,31.9,39,0
2022-08-17 15:40:00,31.5,39,
2022-08-17 15:50:00,31.5,39,
2022-08-17 16:00:00,31.6,38,0
2022-08-17 16:10:00,31.7,38,
2022-08-17 16:20:00,31.7,38,
2022-08-17 16:30:00,31.6,38,0
2022-08-17 16:40:00,31.6,38,
2022-08-17 16:50:00,31.3,38,
2022-08-17 17:00:00,31.1,38,0
2022-08-17 17:10:00,31.1,38,
2022-08-17 17:20:00,30.7,39,
2022-08-17 17:30:00,30.4,39,0
2022-08-17 17:40:00,30.3,39,
2022-08-17 17:50:00,30,40,
2022-08-17 18:00:00,29.8,40,0
2022-08-17 18:10:00,29.4,41,
2022-08-17 18:20:00,29,42,
2022-08-17 18:30:00,28.7,43,0
2022-08-17 18:40:00,28.5,43,
2022-08-17 18:50:00,28.2,44,
2022-08-17 19:00:00,28,45,0
2022-08-17 19:10:00,27.6,46,
2022-08-17 19:20:00,27.4,47,
2022-08-17 19:30:00,27.1,48,0
2022-08-17 19:40:00,26.8,48,
2022-08-17 19:50:00,26.7,49,
2022-08-17 20:00:00,26.5,50,0
2022-08-17 20:10:00,26.4,50,
2022-08-17 20:20:00,26.2,51,
2022-08-17 20:30:00,26.1,52,0
2022-08-17 20:40:00,26,53,
2022-08-17 20:50:00,25.8,53,
2022-08-17 21:00:00,25.5,54,0
2022-08-17 21:10:00,25.3,55,
2022-08-17 21:20:00,25.3,54,
2022-08-17 21:30:00,25.1,55,0
2022-08-17 21:40:00,24.9,56,
2022-08-17 21:50:00,24.7,57,
2022-08-17 22:00:00,24.9,57,0
2022-08-17 22:10:00,24.9,57,
2022-08-17 22:20:00,25.1,56,
2022-08-17 22:30:00,25,57,0
2022-08-17 22:40:00,24.9,57,
2022-08-17 22:50:00,24.9,57,
2022-08-17 23:00:00,24.8,58,0
2022-08-17 23:10:00,24.9,57,
2022-08-17 23:20:00,24.9,57,
2022-08-17 23:30:00,24.8,58,0
2022-08-17 23:40:00,24.6,58,
2022-08-17 23:50:00,24.3,59,
2022-08-18 00:00:00,24.2,60,0
2022-08-18 00:10:00,24,61,
2022-08-18 00:20:00,23.9,61,
2022-08-18 00:30:00,23.9,61,0
